"samplearea_id","x-koord","y-koord","lon","lat","year","route_length","median_elevation","n_visits","n_recorded_species"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2015,6367,1350,3,"37"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2016,6367,1350,3,"37"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2017,6367,1350,3,"39"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2018,6367,1350,3,"37"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2019,6367,1350,3,"37"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2020,6367,1350,3,"38"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2021,6367,1350,3,"42"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2022,6367,1350,3,"43"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2023,6367,1350,3,"41"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2024,6367,1350,3,"40"
325,"2686500","1117500","8.559351574498322","46.203400984926986",2025,6367,1350,3,"35"
326,"2689500","1166500","8.607672286027125","46.64374525474749",1999,4899,1850,2,"26"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2000,4899,1850,2,"28"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2001,4899,1850,2,"29"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2002,4899,1850,2,"26"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2003,4899,1850,2,"26"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2004,4899,1850,2,"30"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2005,4899,1850,2,"32"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2006,4899,1850,2,"31"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2007,4899,1850,2,"29"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2008,4899,1850,2,"28"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2009,4899,1850,2,"27"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2010,4899,1850,2,"28"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2011,4899,1850,2,"31"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2012,4899,1850,2,"28"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2013,4899,1850,2,"31"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2014,4899,1850,2,"33"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2015,4899,1850,2,"34"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2016,4899,1850,2,"33"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2017,4899,1850,2,"34"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2018,4899,1850,2,"34"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2019,4899,1850,2,"31"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2020,4899,1850,2,"36"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2021,4899,1850,2,"35"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2022,4899,1850,2,"33"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2023,4899,1850,2,"35"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2024,4899,1850,2,"35"
326,"2689500","1166500","8.607672286027125","46.64374525474749",2025,4899,1850,2,"31"
327,"2689500","1206500","8.615507808541425","47.00351861712932",1999,5220,450,3,"22"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2000,5220,450,3,"31"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2001,5220,450,3,"33"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2002,5220,450,3,"32"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2003,5220,450,3,"29"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2004,5220,450,3,"29"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2005,5220,450,3,"30"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2006,5220,450,3,"31"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2007,5220,450,3,"30"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2008,5220,450,3,"36"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2009,5220,450,3,"30"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2010,5220,450,3,"31"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2011,5220,450,3,"29"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2012,5220,450,3,"29"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2014,5220,450,3,"28"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2015,5220,450,3,"21"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2016,5220,450,3,"32"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2017,5220,450,3,"24"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2018,5220,450,3,"25"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2019,5220,450,3,"33"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2020,5220,450,3,"30"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2021,5220,450,3,"31"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2022,5220,450,3,"31"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2023,5220,450,3,"34"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2024,5220,450,3,"35"
327,"2689500","1206500","8.615507808541425","47.00351861712932",2025,5220,450,3,"37"
328,"2689500","1214500","8.617087533483941","47.07547068220815",1999,6719,850,3,"47"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2000,6719,850,3,"52"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2001,6719,850,3,"49"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2002,6719,850,3,"50"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2003,6719,850,3,"47"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2004,6719,850,3,"45"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2005,6719,850,3,"42"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2006,6719,850,3,"46"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2007,6719,850,3,"41"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2008,6719,850,3,"41"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2009,6719,850,3,"45"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2010,6719,850,3,"40"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2011,6719,850,3,"46"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2012,6719,850,3,"46"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2013,6719,850,3,"47"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2014,6719,850,3,"44"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2015,6719,850,3,"43"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2016,6719,850,3,"44"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2017,6719,850,3,"42"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2018,6719,850,3,"44"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2019,6719,850,3,"45"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2020,6719,850,3,"46"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2021,6719,850,3,"47"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2022,6719,850,3,"46"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2023,6719,850,3,"48"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2024,6719,850,3,"43"
328,"2689500","1214500","8.617087533483941","47.07547068220815",2025,6719,850,3,"43"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2009,6458,650,3,"37"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2010,6458,650,3,"32"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2011,6458,650,3,"45"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2012,6458,650,3,"48"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2013,6458,650,3,"46"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2014,6458,650,3,"48"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2015,6458,650,3,"50"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2016,6458,650,3,"51"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2017,6458,650,3,"48"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2018,6458,650,3,"42"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2019,6458,650,3,"46"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2020,6458,650,3,"46"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2021,6458,650,3,"45"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2022,6458,650,3,"45"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2023,6458,650,3,"47"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2024,6458,650,3,"47"
329,"2689500","1230500","8.620259759730633","47.21937130020924",2025,6458,650,3,"43"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2000,4624,650,3,"48"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2001,4624,650,3,"45"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2002,4624,650,3,"44"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2003,4624,650,3,"50"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2004,4624,650,3,"42"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2005,4624,650,3,"44"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2006,4624,650,3,"51"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2007,4624,650,3,"47"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2008,4624,650,3,"44"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2009,4624,650,3,"42"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2010,4624,650,3,"51"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2011,4624,650,3,"44"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2012,4624,650,3,"47"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2013,4624,650,3,"41"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2014,4624,650,3,"39"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2015,4624,650,3,"41"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2016,4624,650,3,"46"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2017,4624,650,3,"42"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2018,4624,650,3,"44"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2019,4624,650,3,"45"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2020,4624,650,3,"42"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2021,4624,650,3,"44"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2022,4624,650,3,"44"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2023,4624,650,3,"43"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2024,4624,650,3,"40"
330,"2689500","1246500","8.62344915304082","47.36326648160492",2025,4624,650,3,"42"
331,"2691500","1138500","8.628247563699576","46.391626523234976",1999,4191,1750,3,"23"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2000,4191,1750,3,"22"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2001,4191,1750,3,"20"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2002,4191,1750,3,"24"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2003,4191,1750,3,"20"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2004,4191,1750,3,"23"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2005,4191,1750,3,"22"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2006,4191,1750,3,"24"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2007,4191,1750,3,"22"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2008,4191,1750,3,"22"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2009,4191,1750,3,"21"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2010,4191,1750,3,"21"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2011,4191,1750,3,"27"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2012,4191,1750,3,"27"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2013,4191,1750,3,"23"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2014,4191,1750,3,"26"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2015,4191,1750,3,"25"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2016,4191,1750,3,"23"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2017,4191,1750,3,"31"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2018,4191,1750,3,"25"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2019,4191,1750,3,"28"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2020,4191,1750,3,"31"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2021,4191,1750,3,"28"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2022,4191,1750,3,"30"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2023,4191,1750,3,"30"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2024,4191,1750,3,"38"
331,"2691500","1138500","8.628247563699576","46.391626523234976",2025,4191,1750,3,"31"
332,"2693500","1153500","8.657274401522757","46.526268913779504",1999,8624,1550,3,"31"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2000,8624,1550,3,"37"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2001,8624,1550,3,"34"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2002,8624,1550,3,"37"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2003,8624,1550,3,"34"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2004,8624,1550,3,"35"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2005,8624,1550,3,"34"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2006,8624,1550,3,"34"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2007,8624,1550,3,"32"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2008,8624,1550,3,"33"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2009,8624,1550,3,"31"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2010,8624,1550,3,"33"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2011,8624,1550,3,"31"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2012,8624,1550,3,"32"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2013,8624,1550,3,"39"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2014,8624,1550,3,"35"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2015,8624,1550,3,"41"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2016,8624,1550,3,"35"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2017,8624,1550,3,"38"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2018,8624,1550,3,"34"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2019,8624,1550,3,"32"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2020,8624,1550,3,"33"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2021,8624,1550,3,"36"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2022,8624,1550,3,"37"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2023,8624,1550,3,"45"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2024,8624,1550,3,"42"
332,"2693500","1153500","8.657274401522757","46.526268913779504",2025,8624,1550,3,"48"
333,"2695500","1118500","8.676142882411364","46.21117894827943",1999,4994,850,3,"21"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2000,4994,850,3,"21"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2001,4994,850,3,"23"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2002,4994,850,3,"21"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2003,4994,850,3,"24"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2004,4994,850,3,"28"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2005,4994,850,3,"31"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2006,4994,850,3,"29"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2007,4994,850,3,"30"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2008,4994,850,3,"25"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2009,4994,850,3,"25"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2010,4994,850,3,"27"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2011,4994,850,3,"26"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2012,4994,850,3,"30"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2013,4994,850,3,"28"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2014,4994,850,3,"32"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2015,4994,850,3,"28"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2016,4994,850,3,"32"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2017,4994,850,3,"31"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2018,4994,850,3,"29"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2019,4994,850,3,"30"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2020,4994,850,3,"31"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2021,4994,850,3,"35"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2022,4994,850,3,"28"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2023,4994,850,3,"32"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2024,4994,850,3,"38"
333,"2695500","1118500","8.676142882411364","46.21117894827943",2025,4994,850,3,"31"
334,"2695500","1150500","8.682717228579408","46.49900307596185",1999,4897,1750,3,"27"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2000,4897,1750,3,"29"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2001,4897,1750,3,"24"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2002,4897,1750,3,"29"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2003,4897,1750,3,"25"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2004,4897,1750,3,"30"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2005,4897,1750,3,"33"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2006,4897,1750,3,"30"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2007,4897,1750,3,"33"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2008,4897,1750,3,"29"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2009,4897,1750,3,"29"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2010,4897,1750,3,"29"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2011,4897,1750,3,"34"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2012,4897,1750,3,"27"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2013,4897,1750,3,"31"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2014,4897,1750,3,"35"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2015,4897,1750,3,"27"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2016,4897,1750,3,"24"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2017,4897,1750,3,"28"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2018,4897,1750,3,"26"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2019,4897,1750,3,"25"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2020,4897,1750,3,"32"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2021,4897,1750,3,"31"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2022,4897,1750,3,"29"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2023,4897,1750,3,"29"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2024,4897,1750,3,"30"
334,"2695500","1150500","8.682717228579408","46.49900307596185",2025,4897,1750,3,"29"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2000,5871,1250,3,"32"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2001,5871,1250,3,"35"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2002,5871,1250,3,"36"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2003,5871,1250,3,"34"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2004,5871,1250,3,"35"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2005,5871,1250,3,"35"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2006,5871,1250,3,"32"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2007,5871,1250,3,"30"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2008,5871,1250,3,"32"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2009,5871,1250,3,"39"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2010,5871,1250,3,"38"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2011,5871,1250,3,"33"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2012,5871,1250,3,"39"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2013,5871,1250,3,"38"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2014,5871,1250,3,"39"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2015,5871,1250,3,"41"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2016,5871,1250,3,"40"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2018,5871,1250,3,"45"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2019,5871,1250,3,"45"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2020,5871,1250,3,"45"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2021,5871,1250,3,"51"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2022,5871,1250,3,"50"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2023,5871,1250,3,"42"
335,"2695500","1190500","8.69103372178398","46.85877719160304",2024,5871,1250,3,"41"
336,"2695500","1198500","8.692710363616538","46.930730077242465",1999,4352,1850,2,"14"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2000,4352,1850,2,"19"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2001,4352,1850,2,"13"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2002,4352,1850,2,"13"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2003,4352,1850,2,"12"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2004,4352,1850,2,"13"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2005,4352,1850,2,"12"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2006,4352,1850,2,"11"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2007,4352,1850,2,"15"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2008,4352,1850,2,"12"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2009,4352,1850,2,"16"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2010,4352,1850,2,"15"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2011,4352,1850,2,"13"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2012,4352,1850,2,"13"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2013,4352,1850,2,"11"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2014,4352,1850,2,"15"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2015,4352,1850,2,"18"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2016,4352,1850,2,"17"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2017,4352,1850,2,"18"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2018,4352,1850,2,"19"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2019,4352,1850,2,"16"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2020,4352,1850,2,"19"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2021,4352,1850,2,"20"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2022,4352,1850,2,"17"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2023,4352,1850,2,"22"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2024,4352,1850,2,"19"
336,"2695500","1198500","8.692710363616538","46.930730077242465",2025,4352,1850,2,"20"
337,"2695500","1222500","8.697767345886716","47.14658282283937",1999,5099,950,3,"41"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2000,5099,950,3,"41"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2001,5099,950,3,"41"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2002,5099,950,3,"40"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2003,5099,950,3,"34"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2004,5099,950,3,"47"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2005,5099,950,3,"48"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2006,5099,950,3,"43"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2007,5099,950,3,"46"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2008,5099,950,3,"44"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2009,5099,950,3,"44"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2010,5099,950,3,"44"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2011,5099,950,3,"45"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2012,5099,950,3,"48"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2013,5099,950,3,"45"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2014,5099,950,3,"43"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2015,5099,950,3,"49"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2016,5099,950,3,"44"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2017,5099,950,3,"42"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2018,5099,950,3,"46"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2019,5099,950,3,"48"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2020,5099,950,3,"44"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2021,5099,950,3,"45"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2022,5099,950,3,"48"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2023,5099,950,3,"48"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2024,5099,950,3,"45"
337,"2695500","1222500","8.697767345886716","47.14658282283937",2025,5099,950,3,"47"
338,"2695500","1238500","8.701161423925734","47.29047859618201",1999,6666,550,3,"32"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2000,6666,550,3,"34"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2001,6666,550,3,"40"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2002,6666,550,3,"38"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2003,6666,550,3,"37"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2004,6666,550,3,"35"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2005,6666,550,3,"35"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2006,6666,550,3,"36"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2007,6666,550,3,"37"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2008,6666,550,3,"40"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2009,6666,550,3,"41"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2010,6666,550,3,"40"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2011,6666,550,3,"39"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2012,6666,550,3,"39"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2013,6666,550,3,"39"
338,"2695500","1238500","8.701161423925734","47.29047859618201",2014,6666,550,3,"40"
